KPI,Unit,Min,Max
rnc_151c,rnc_151,%,0,100
rnc_152c,rnc_152,%,0,100
rnc_159c,rnc_159,%,0,100
rnc_1665b,rnc_1665,%,0,100
rnc_1666b,rnc_1666,%,0,100
rnc_1667b,rnc_1667,%,0,100
rnc_1668b,rnc_1668,%,0,100
rnc_1883a,rnc_1883,Mb/s,0,
rnc_196a,rnc_196,%,0,100
rnc_197a,rnc_197,%,0,100
rnc_1985a,rnc_1985,%,0,100
rnc_1986a,rnc_1986,%,0,100
rnc_1987a,rnc_1987,%,0,100
rnc_1988a,rnc_1988,%,0,100
rnc_1989a,rnc_1989,%,0,100
rnc_1990a,rnc_1990,%,0,100
rnc_1991a,rnc_1991,%,0,100
rnc_1992a,rnc_1992,%,0,100
rnc_1993a,rnc_1993,%,0,100
rnc_1994a,rnc_1994,%,0,100
rnc_1995a,rnc_1995,%,0,100
rnc_1996a,rnc_1996,%,0,100
rnc_200a,rnc_200,%,0,100
rnc_2016a,rnc_2016,%,0,100
rnc_2016b,rnc_2016,%,0,100
rnc_2017a,rnc_2017,%,0,100
rnc_2017b,rnc_2017,%,0,100
rnc_2018a,rnc_2018,%,0,100
rnc_2018b,rnc_2018,%,0,100
rnc_2019a,rnc_2019,%,0,100
rnc_2019b,rnc_2019,%,0,100
rnc_201a,rnc_201,%,0,100
rnc_2020a,rnc_2020,%,0,100
rnc_2020b,rnc_2020,%,0,100
rnc_2021a,rnc_2021,%,0,100
rnc_2021b,rnc_2021,%,0,100
rnc_2023a,rnc_2023,%,0,100
rnc_202a,rnc_202,%,0,100
rnc_203a,rnc_203,%,0,100
rnc_204a,rnc_204,%,0,100
rnc_2050a,rnc_2050,kb/s,0,
rnc_2051a,rnc_2051,kb/s,0,
rnc_205a,rnc_205,%,0,100
rnc_206a,rnc_206,%,0,100
rnc_207a,rnc_207,%,0,100
rnc_2086a,rnc_2086,#,0,
rnc_2086b,rnc_2086,#,0,
rnc_2087a,rnc_2087,#,0,
rnc_2087b,rnc_2087,#,0,
rnc_208a,rnc_208,%,0,100
rnc_209a,rnc_209,%,0,100
rnc_210a,rnc_210,%,0,100
rnc_2117a,rnc_2117,#,0,
rnc_2117b,rnc_2117,#,0,
rnc_2168a,rnc_2168,MB,0,
rnc_2169a,rnc_2169,MB,0,
rnc_217d,rnc_217,%,0,100
rnc_2286a,rnc_2286,%,0,100
rnc_2287a,rnc_2287,%,0,100
rnc_2288a,rnc_2288,%,0,100
rnc_2289a,rnc_2289,%,0,100
rnc_2290a,rnc_2290,%,0,100
rnc_2291a,rnc_2291,%,0,100
rnc_2292a,rnc_2292,%,0,100
rnc_2293a,rnc_2293,kb/s,0,
rnc_2294a,rnc_2294,kb/s,0,
rnc_2295a,rnc_2295,#,0,
rnc_2296a,rnc_2296,#,0,
rnc_2297a,rnc_2297,%,0,100
rnc_2298a,rnc_2298,%,0,100
rnc_2299a,rnc_2299,#,0,
rnc_2300a,rnc_2300,#,0,
rnc_2301a,rnc_2301,s,0,
rnc_2302a,rnc_2302,min,0,
rnc_2303a,rnc_2303,#,0,
rnc_2304a,rnc_2304,%,0,100
rnc_2305a,rnc_2305,#,0,
rnc_2306a,rnc_2306,#,0,
rnc_2307a,rnc_2307,#,0,
rnc_2308a,rnc_2308,#,0,
rnc_2309a,rnc_2309,%,0,100
rnc_2310a,rnc_2310,%,0,100
rnc_2311a,rnc_2311,min,0,
rnc_2312a,rnc_2312,#,0,
rnc_2313a,rnc_2313,%,0,100
rnc_2315a,rnc_2315,#,0,
rnc_2316a,rnc_2316,%,0,100
rnc_2317a,rnc_2317,%,0,100
rnc_2318a,rnc_2318,#,0,
rnc_2319a,rnc_2319,%,0,100
rnc_2320a,rnc_2320,%,0,100
rnc_2321a,rnc_2321,%,0,100
rnc_2322a,rnc_2322,#,0,
rnc_2324a,rnc_2324,%,0,100
rnc_2325a,rnc_2325,%,0,100
rnc_2326a,rnc_2326,%,0,100
rnc_2327a,rnc_2327,%,0,100
rnc_2328a,rnc_2328,%,0,100
rnc_2329a,rnc_2329,%,0,100
rnc_2330a,rnc_2330,%,0,100
rnc_2331a,rnc_2331,#,0,
rnc_2334a,rnc_2334,#,0,
rnc_2335a,rnc_2335,%,0,100
rnc_2336a,rnc_2336,%,0,100
rnc_2337a,rnc_2337,%,0,100
rnc_2338a,rnc_2338,%,0,100
rnc_2339a,rnc_2339,%,0,100
rnc_2340a,rnc_2340,%,0,100
rnc_2341a,rnc_2341,%,0,100
rnc_2342a,rnc_2342,%,0,100
rnc_2343a,rnc_2343,%,0,100
rnc_2344a,rnc_2344,%,0,100
rnc_2345a,rnc_2345,%,0,100
rnc_2346a,rnc_2346,%,0,100
rnc_2348a,rnc_2348,%,0,100
rnc_2349a,rnc_2349,%,0,100
rnc_2350a,rnc_2350,%,0,100
rnc_2351a,rnc_2351,%,0,100
rnc_2352a,rnc_2352,%,0,100
rnc_2353a,rnc_2353,%,0,100
rnc_2354a,rnc_2354,%,0,100
rnc_2355a,rnc_2355,%,0,100
rnc_2356a,rnc_2356,%,0,100
rnc_2357a,rnc_2357,%,0,100
rnc_2358a,rnc_2358,%,0,100
rnc_2360a,rnc_2360,%,0,100
rnc_2362a,rnc_2362,#,0,
rnc_2363a,rnc_2363,#,0,
rnc_2364a,rnc_2364,#,0,
rnc_2365a,rnc_2365,#,0,
rnc_2366a,rnc_2366,#,0,
rnc_2367a,rnc_2367,#,0,
rnc_2368a,rnc_2368,#,0,
rnc_2369a,rnc_2369,%,0,100
rnc_2371a,rnc_2371,#,0,
rnc_2372a,rnc_2372,%,0,100
rnc_2373a,rnc_2373,#,0,
rnc_2375a,rnc_2375,#,0,
rnc_2376a,rnc_2376,#,0,
rnc_2377a,rnc_2377,#,0,
rnc_2378a,rnc_2378,#,0,
rnc_2379a,rnc_2379,%,0,100
rnc_2380a,rnc_2380,#,0,
rnc_2381a,rnc_2381,#,0,
rnc_2382a,rnc_2382,#,0,
rnc_2383a,rnc_2383,#,0,
rnc_2384a,rnc_2384,#,0,
rnc_2385a,rnc_2385,#,0,
rnc_2386a,rnc_2386,%,0,100
rnc_2389a,rnc_2389,%,0,100
rnc_2390a,rnc_2390,#,0,
rnc_2391a,rnc_2391,#,0,
rnc_2392a,rnc_2392,%,0,100
rnc_2393a,rnc_2393,%,0,100
rnc_2394a,rnc_2394,#,0,
rnc_2396a,rnc_2396,%,0,100
rnc_2397a,rnc_2397,%,0,100
rnc_2398a,rnc_2398,#,0,
rnc_2399a,rnc_2399,#,0,
rnc_2400a,rnc_2400,#,0,
rnc_2401a,rnc_2401,#,0,
rnc_2402a,rnc_2402,#,0,
rnc_2403a,rnc_2403,#,0,
rnc_2404a,rnc_2404,#,0,
rnc_2405a,rnc_2405,%,0,100
rnc_2406a,rnc_2406,#,0,
rnc_2407a,rnc_2407,#,0,
rnc_2408a,rnc_2408,%,0,100
rnc_2409a,rnc_2409,%,0,100
rnc_2410a,rnc_2410,#,0,
rnc_2411a,rnc_2411,#,0,
rnc_2412a,rnc_2412,#,0,
rnc_2413a,rnc_2413,#,0,
rnc_2414a,rnc_2414,#,0,
rnc_2415a,rnc_2415,%,0,100
rnc_2416a,rnc_2416,%,0,100
rnc_2417a,rnc_2417,%,0,100
rnc_2418a,rnc_2418,%,0,100
rnc_2419a,rnc_2419,%,0,100
rnc_2421a,rnc_2421,%,0,100
rnc_2422a,rnc_2422,%,0,100
rnc_2423a,rnc_2423,%,0,100
rnc_2424a,rnc_2424,%,0,100
rnc_2425a,rnc_2425,%,0,100
rnc_2426a,rnc_2426,%,0,100
rnc_2427a,rnc_2427,%,0,100
rnc_2428a,rnc_2428,%,0,100
rnc_2429a,rnc_2429,%,0,100
rnc_2431a,rnc_2431,%,0,100
rnc_2432a,rnc_2432,#,0,
rnc_2433a,rnc_2433,%,0,100
rnc_2434a,rnc_2434,%,0,100
rnc_2436a,rnc_2436,#,0,
rnc_2437a,rnc_2437,%,0,100
rnc_2439a,rnc_2439,%,0,100
rnc_2440a,rnc_2440,%,0,100
rnc_2441a,rnc_2441,%,0,100
rnc_2442a,rnc_2442,%,0,100
rnc_2443a,rnc_2443,%,0,100
rnc_2445a,rnc_2445,%,0,100
rnc_2446a,rnc_2446,%,0,100
rnc_2447a,rnc_2447,%,0,100
rnc_2448a,rnc_2448,%,0,100
rnc_2449a,rnc_2449,%,0,100
rnc_2450a,rnc_2450,%,0,100
rnc_2451a,rnc_2451,%,0,100
rnc_2452a,rnc_2452,#,0,
rnc_2453a,rnc_2453,#,0,
rnc_2454a,rnc_2454,%,0,100
rnc_2455a,rnc_2455,%,0,100
rnc_2456a,rnc_2456,%,0,100
rnc_2457a,rnc_2457,#,0,
rnc_2458a,rnc_2458,#,0,
rnc_2459a,rnc_2459,#,0,
rnc_2460a,rnc_2460,#,0,
rnc_2461a,rnc_2461,#,0,
rnc_2462a,rnc_2462,#,0,
rnc_2463a,rnc_2463,#,0,
rnc_2464a,rnc_2464,#,0,
rnc_2471a,rnc_2471,#,0,
rnc_2474a,rnc_2474,%,0,100
rnc_2475a,rnc_2475,%,0,100
rnc_2476a,rnc_2476,%,0,100
rnc_2477a,rnc_2477,%,0,100
rnc_2478a,rnc_2478,%,0,100
rnc_2479a,rnc_2479,%,0,100
rnc_2480a,rnc_2480,%,0,100
rnc_2481a,rnc_2481,%,0,100
rnc_2482a,rnc_2482,%,0,100
rnc_2483a,rnc_2483,%,0,100
rnc_2484a,rnc_2484,#,0,
rnc_2485a,rnc_2485,#,0,
rnc_2486a,rnc_2486,#,0,
rnc_2488a,rnc_2488,ms,0,
rnc_2489a,rnc_2489,%,0,100
rnc_2490a,rnc_2490,ms,0,
rnc_2492a,rnc_2492,%,0,100
rnc_2493a,rnc_2493,%,0,100
rnc_2494a,rnc_2494,#,0,
rnc_2495a,rnc_2495,#,0,
rnc_2500a,rnc_2500,%,0,100
rnc_2501a,rnc_2501,%,0,100
rnc_2502a,rnc_2502,%,0,100
rnc_2503a,rnc_2503,%,0,100
rnc_2504a,rnc_2504,%,0,100
rnc_2505a,rnc_2505,%,0,100
rnc_2506a,rnc_2506,%,0,100
rnc_2507a,rnc_2507,%,0,100
rnc_2508a,rnc_2508,%,0,100
rnc_2509a,rnc_2509,#,0,
rnc_2510a,rnc_2510,#,0,
rnc_2511a,rnc_2511,#,0,
rnc_2512a,rnc_2512,#,0,
rnc_2513a,rnc_2513,#,0,
rnc_2514a,rnc_2514,#,0,
rnc_2515a,rnc_2515,#,0,
rnc_2520a,rnc_2520,#,0,
rnc_2521a,rnc_2521,%,0,100
rnc_2522a,rnc_2522,%,0,100
rnc_2523a,rnc_2523,%,0,100
rnc_2524a,rnc_2524,%,0,100
rnc_2525a,rnc_2525,%,0,100
rnc_2526a,rnc_2526,%,0,100
rnc_2527a,rnc_2527,%,0,100
rnc_2528a,rnc_2528,%,0,100
rnc_2529a,rnc_2529,#,0,
rnc_2530a,rnc_2530,#,0,
rnc_2531a,rnc_2531,#,0,
rnc_2532a,rnc_2532,#,0,
rnc_2533a,rnc_2533,%,0,100
rnc_2534a,rnc_2534,%,0,100
rnc_2535a,rnc_2535,%,0,100
rnc_2536a,rnc_2536,%,0,100
rnc_2539a,rnc_2539,%,0,100
rnc_2540a,rnc_2540,%,0,100
rnc_2541a,rnc_2541,%,0,100
rnc_2542a,rnc_2542,%,0,100
rnc_2543a,rnc_2543,%,0,100
rnc_2545a,rnc_2545,%,0,100
rnc_2546a,rnc_2546,%,0,100
rnc_2547a,rnc_2547,%,0,100
rnc_2548a,rnc_2548,%,0,100
rnc_2549a,rnc_2549,%,0,100
rnc_2550a,rnc_2550,%,0,100
rnc_2551a,rnc_2551,%,0,100
rnc_2552a,rnc_2552,%,0,100
rnc_2589a,rnc_2589,%,0,100
rnc_2590a,rnc_2590,%,0,100
rnc_2602a,rnc_2602,%,0,100
rnc_2603a,rnc_2603,%,0,100
rnc_2604a,rnc_2604,%,0,100
rnc_2605a,rnc_2605,%,0,100
rnc_2606a,rnc_2606,%,0,100
rnc_2607a,rnc_2607,%,0,100
rnc_2608a,rnc_2608,%,0,100
rnc_2609a,rnc_2609,%,0,100
rnc_2610a,rnc_2610,%,0,100
rnc_2611a,rnc_2611,%,0,100
rnc_2612a,rnc_2612,%,0,100
rnc_2613a,rnc_2613,%,0,100
rnc_2614a,rnc_2614,%,0,100
rnc_2615a,rnc_2615,Mb/s,0,
rnc_2616a,rnc_2616,Mb/s,0,
rnc_2617a,rnc_2617,#,0,
rnc_2618a,rnc_2618,#,0,
rnc_2619a,rnc_2619,%,0,100
rnc_2620a,rnc_2620,#,0,
rnc_2621a,rnc_2621,%,0,100
rnc_2622a,rnc_2622,%,0,100
rnc_2623a,rnc_2623,%,0,100
rnc_2624a,rnc_2624,%,0,100
rnc_2625a,rnc_2625,#,0,
rnc_2626a,rnc_2626,#,0,
rnc_2628a,rnc_2628,%,0,100
rnc_2629a,rnc_2629,%,0,100
rnc_2630a,rnc_2630,%,0,100
rnc_2631a,rnc_2631,%,0,100
rnc_2632a,rnc_2632,%,0,100
rnc_2633a,rnc_2633,%,0,100
rnc_2634a,rnc_2634,%,0,100
rnc_2635a,rnc_2635,#,0,
rnc_2636a,rnc_2636,%,0,100
rnc_2637a,rnc_2637,%,0,100
rnc_2638a,rnc_2638,#,0,
rnc_2639a,rnc_2639,%,0,100
rnc_2640a,rnc_2640,#,0,
rnc_2641a,rnc_2641,%,0,100
rnc_2642a,rnc_2642,#,0,
rnc_2643a,rnc_2643,%,0,100
rnc_2644a,rnc_2644,#,0,
rnc_2645a,rnc_2645,%,0,100
rnc_2646a,rnc_2646,#,0,
rnc_2647a,rnc_2647,%,0,100
rnc_2648a,rnc_2648,#,0,
rnc_2649a,rnc_2649,%,0,100
rnc_2650a,rnc_2650,#,0,
rnc_2655a,rnc_2655,#,0,
rnc_2656a,rnc_2656,#,0,
rnc_2657a,rnc_2657,#,0,
rnc_2658a,rnc_2658,#,0,
rnc_2659a,rnc_2659,#,0,
rnc_2660a,rnc_2660,#,0,
rnc_2661a,rnc_2661,#,0,
rnc_2662a,rnc_2662,#,0,
rnc_2663a,rnc_2663,#,0,
rnc_2664a,rnc_2664,#,0,
rnc_2665a,rnc_2665,#,0,
rnc_2666a,rnc_2666,%,0,100
rnc_2667a,rnc_2667,%,0,100
rnc_2668a,rnc_2668,#,0,
rnc_2669a,rnc_2669,#,0,
rnc_2670a,rnc_2670,%,0,100
rnc_2671a,rnc_2671,%,0,100
rnc_2672a,rnc_2672,%,0,100
rnc_2673a,rnc_2673,%,0,100
rnc_2674a,rnc_2674,%,0,100
rnc_2675a,rnc_2675,%,0,100
rnc_2676a,rnc_2676,%,0,100
rnc_2677a,rnc_2677,%,0,100
rnc_2678a,rnc_2678,%,0,100
rnc_2679a,rnc_2679,%,0,100
rnc_2680a,rnc_2680,%,0,100
rnc_2681a,rnc_2681,%,0,100
rnc_2682a,rnc_2682,%,0,100
rnc_2683a,rnc_2683,%,0,100
rnc_300c,rnc_300,%,0,100
rnc_301b,rnc_301,%,0,100
rnc_301c,rnc_301,%,0,100
rnc_409b,rnc_409,%,0,100
rnc_409c,rnc_409,%,0,100
rnc_410b,rnc_410,%,0,100
rnc_410c,rnc_410,%,0,100
rnc_411b,rnc_411,%,0,100
rnc_411c,rnc_411,%,0,100
rnc_412b,rnc_412,%,0,100
rnc_412c,rnc_412,%,0,100
rnc_414b,rnc_414,%,0,100
rnc_414c,rnc_414,%,0,100
rnc_50d,rnc_50,%,0,100
rnc_50e,rnc_50,%,0,100
rnc_50f,rnc_50,%,0,100
rnc_531a,rnc_531,#,0,
rnc_531b,rnc_531,#,0,
rnc_614a,rnc_614,#,0,
rnc_646d,rnc_646,%,0,100
rnc_647d,rnc_647,%,0,100
rnc_648d,rnc_648,%,0,100
rnc_649d,rnc_649,%,0,100
rnc_650d,rnc_650,%,0,100
rnc_651d,rnc_651,%,0,100
rnc_652d,rnc_652,%,0,100
rnc_653d,rnc_653,%,0,100
rnc_654d,rnc_654,%,0,100
rnc_655c,rnc_655,%,0,100
rnc_655d,rnc_655,%,0,100
rnc_656b,rnc_656,%,0,100
rnc_656c,rnc_656,%,0,100
rnc_657b,rnc_657,%,0,100
rnc_657c,rnc_657,%,0,100
rnc_658b,rnc_658,%,0,100
rnc_658c,rnc_658,%,0,100
rnc_659c,rnc_659,%,0,100
rnc_669a,rnc_669,#,0,
rnc_669b,rnc_669,#,0,
rnc_675b,rnc_675,#,0,
rnc_677b,rnc_677,#,0,
rnc_679c,rnc_679,#,0,
rnc_681b,rnc_681,#,0,
rnc_690a,rnc_690,%,0,100
rnc_691a,rnc_691,%,0,100
rnc_693a,rnc_693,%,0,100
rnc_724b,rnc_724,#,0,
rnc_726a,rnc_726,#,0,
rnc_726d,rnc_726,#,0,
rnc_726e,rnc_726,#,0,
rnc_726f,rnc_726,#,0,
rnc_742a,rnc_742,%,0,100
rnc_754a,rnc_754,cell/s,,
rnc_754b,rnc_754,cell/s,,
rnc_755a,rnc_755,cell/s,,
rnc_756b,rnc_756,cell/s,,
rnc_757a,rnc_757,cell/s,,
rnc_758a,rnc_758,cell/s,,
rnc_758b,rnc_758,cell/s,,
rnc_761a,rnc_761,#,0,
rnc_761b,rnc_761,#,0,
rnc_765a,rnc_765,%,0,100
rnc_765b,rnc_765,%,0,100
rnc_834c,rnc_834,%,0,100
rnc_835c,rnc_835,%,0,100
rnc_842c,rnc_842,%,0,100
rnc_843c,rnc_843,%,0,100
rnc_914a,rnc_914,%,0,100
rnc_915a,rnc_915,%,0,100
rnc_936a,rnc_936,kb/s,0,
rnc_936b,rnc_936,Mb/s,0,
rnc_967c,rnc_967,%,0,100
rnc_2537a,rnc_2537,%,0,100
rnc_2538a,rnc_2538,%,0,100
rnc_2544a,rnc_2544,%,0,100
rnc_2323a,rnc_2323,#,0,
rnc_2395a,rnc_2395,#,0,
rnc_2374a,rnc_2374,#,0,
rnc_2684,rnc_2684,#,0,
rnc_2685,rnc_2685,#,0,
rnc_2687,rnc_2687,%,0,100
rnc_2688,rnc_2688,%,0,100
rnc_2689,rnc_2689,kb/s,0,
rnc_2690,rnc_2690,kb/s,0,
rnc_2193a,rnc_2193,#,0,
rnc_1056b,rnc_1056,%,0,100
rnc_956c,rnc_956,%,0,100
rnc_956d,rnc_956,%,0,100
rnc_957c,rnc_957,%,0,100
rnc_957d,rnc_957,%,0,100
rnc_1103c,rnc_1103,%,0,100
rnc_1103d,rnc_1103,%,0,100
rnc_1104c,rnc_1104,%,0,100
rnc_1104d,rnc_1104,%,0,100
rnc_1105c,rnc_1105,%,0,100
rnc_1105d,rnc_1105,%,0,100
rnc_2181a,rnc_2181,#,0,
rnc_2181b,rnc_2181,#,0,
rnc_2179a,rnc_2179,%,0,100
rnc_2179b,rnc_2179,%,0,100
rnc_2186a,rnc_2186,%,0,100
rnc_2186b,rnc_2186,%,0,100
rnc_2188a,rnc_2188,%,0,100
rnc_2188b,rnc_2188,%,0,100
rnc_14b,rnc_14,kb/s,0,
rnc_15b,rnc_15,kb/s,0,
rnc_101a,rnc_101,dBm,,
rnc_134a,rnc_134,#,0,
rnc_134b,rnc_134,dBm,,
rnc_135a,rnc_135,#,0,
rnc_135b,rnc_135,dBm,,
rnc_281a,rnc_281,%,0,100
rnc_329b,rnc_329,%,0,100
rnc_1879a,rnc_1879,Mb/s,0,
rnc_2013a,rnc_2013,#,0,
rnc_2187a,rnc_2187,#,0,
rnc_2192a,rnc_2192,#,0,
rnc_2253a,rnc_2253,%,0,100
rnc_2254a,rnc_2254,%,0,100
rnc_2255a,rnc_2255,%,0,100
rnc_2259a,rnc_2259,%,0,100
rnc_2260a,rnc_2260,%,0,100
rnc_2261a,rnc_2261,%,0,100
rnc_2265a,rnc_2265,%,0,100
rnc_2266a,rnc_2266,%,0,100
rnc_2267a,rnc_2267,%,0,100
rnc_2271a,rnc_2271,%,0,100
rnc_2272a,rnc_2272,%,0,100
rnc_2273a,rnc_2273,%,0,100
rnc_2177a,rnc_2177,%,0,100
rnc_2314a,rnc_2314,%,0,100
rnc_2332a,rnc_2332,%,0,100
rnc_2347a,rnc_2347,%,0,100
rnc_2420a,rnc_2420,%,0,100
rnc_2430a,rnc_2430,%,0,100
rnc_2438a,rnc_2438,%,0,100
rnc_2444a,rnc_2444,%,0,100
rnc_2472a,rnc_2472,%,0,100
rnc_2473a,rnc_2473,%,0,100
rnc_2487a,rnc_2487,%,0,100
rnc_2652a,rnc_2652,%,0,100
rnc_2180a,rnc_2180,%,0,100
rnc_2180b,rnc_2180,%,0,100
rnc_1037c,rnc_1037,#,0,
rnc_2182b,rnc_2182,%,0,100
rnc_2182a,rnc_2182,%,0,100
rnc_2705a,rnc_2705,s,0,
rnc_2706a,rnc_2706,s,0,
rnc_2707a,rnc_2707,s,0,
rnc_2708a,rnc_2708,s,0,
rnc_2684a,rnc_2684,#,0,
rnc_2685a,rnc_2685,#,0,
rnc_2687a,rnc_2687,%,0,100
rnc_2688a,rnc_2688,%,0,100
rnc_2689a,rnc_2689,kb/s,0,
rnc_2690a,rnc_2690,kb/s,0,
rnc_2693a,rnc_2693,%,0,100
rnc_2695a,rnc_2695,%,0,100
rnc_2696a,rnc_2696,%,0,100
rnc_2697a,rnc_2697,%,0,100
rnc_2698a,rnc_2698,%,0,100
rnc_2699a,rnc_2699,%,0,100
rnc_2700a,rnc_2700,#,0,
rnc_2701a,rnc_2701,#,0,
rnc_2702a,rnc_2702,%,0,100
rnc_2703a,rnc_2703,%,0,100
rnc_2704a,rnc_2704,#,0,
rnc_2050b,rnc_2050,kb/s,0,
rnc_2051b,rnc_2051,kb/s,0,
rnc_2709a,rnc_2709,kb/s,0,
rnc_2710a,rnc_2710,kb/s,0,
rnc_2711a,rnc_2711,kb/s,0,
rnc_2712a,rnc_2712,kb/s,0,
rnc_2713a,rnc_2713,%,0,100
rnc_2714a,rnc_2714,#,0,
rnc_2516a,rnc_2516,#,0,
rnc_2517a,rnc_2517,#,0,
rnc_2518a,rnc_2518,#,0,
rnc_2519a,rnc_2519,#,0,
rnc_2715a,rnc_2715,#,0,
rnc_2718a,rnc_2718,#,0,
rnc_2722a,rnc_2722,#,0,
rnc_2723a,rnc_2723,#,0,
rnc_2726a,rnc_2726,#,0,
rnc_2727a,rnc_2727,#,0,
rnc_2728a,rnc_2728,#,0,
rnc_2729a,rnc_2729,#,0,
rnc_1794a,rnc_1794,%,0,100
rnc_1629a,rnc_1629,Mb/s,0,
rnc_1630a,rnc_1630,Mb/s,0,
rnc_1631a,rnc_1631,Mb/s,0,
rnc_1632a,rnc_1632,Mb/s,0,
rnc_1633a,rnc_1633,Mb/s,0,
rnc_1634a,rnc_1634,Mb/s,0,
rnc_1635a,rnc_1635,Mb/s,0,
rnc_1636a,rnc_1636,Mb/s,0,
rnc_1637a,rnc_1637,kb/s,0,
rnc_1638a,rnc_1638,kb/s,0,
rnc_1637b,rnc_1637,Mb/s,0,
rnc_1638b,rnc_1638,Mb/s,0,
rnc_2333a,rnc_2333,%,0,100
rnc_2359a,rnc_2359,%,0,100
rnc_2361a,rnc_2361,%,0,100
rnc_2370a,rnc_2370,%,0,100
rnc_2387a,rnc_2387,%,0,100
rnc_2284a,rnc_2284,%,0,100
rnc_2285a,rnc_2285,#,0,
rnc_1106c,rnc_1106,%,0,100
rnc_1106d,rnc_1106,%,0,100
rnc_2716a,rnc_2716,#,0,
rnc_2724a,rnc_2724,#,0,
rnc_2725a,rnc_2725,#,0,
rnc_2730a,rnc_2730,#,0,
rnc_2731a,rnc_2731,#,0,
rnc_2733a,rnc_2733,#,0,
rnc_2734a,rnc_2734,#,0,
rnc_2735a,rnc_2735,#,0,
rnc_2736a,rnc_2736,#,0,
rnc_2737a,rnc_2737,#,0,
rnc_2738a,rnc_2738,#/h,0,
rnc_2740a,rnc_2740,#/h,0,
rnc_2741a,rnc_2741,dB,,
rnc_2742a,rnc_2742,#/s,0,
rnc_2744a,rnc_2744,#,0,
rnc_2745a,rnc_2745,dBm,,
rnc_2739a,rnc_2739,dB,,
rnc_2743a,rnc_2743,dB,,
rnc_158b,rnc_158,%,0,100
rnc_158c,rnc_158,%,0,100
rnc_2226a,rnc_2226,#,0,
rnc_2227a,rnc_2227,#,0,
rnc_2228a,rnc_2228,#,0,
rnc_2229a,rnc_2229,#,0,
rnc_2230a,rnc_2230,#,0,
rnc_2231a,rnc_2231,#,0,
rnc_2239a,rnc_2239,#,0,
rnc_2240a,rnc_2240,#,0,
rnc_2241a,rnc_2241,#,0,
rnc_2242a,rnc_2242,#,0,
rnc_2243a,rnc_2243,#,0,
rnc_2332b,rnc_2332,%,0,100
rnc_2057a,rnc_2057,%,0,100
rnc_2058a,rnc_2058,%,0,100
rnc_2059a,rnc_2059,%,0,100
rnc_2062a,rnc_2062,%,0,100
rnc_2063a,rnc_2063,%,0,100
rnc_2064a,rnc_2064,%,0,100
rnc_2065a,rnc_2065,%,0,100
rnc_2067a,rnc_2067,%,0,100
rnc_2746a,rnc_2746,%,0,100
rnc_2747a,rnc_2747,%,0,100
rnc_2748a,rnc_2748,%,0,100
rnc_2749a,rnc_2749,%,0,100
rnc_2750a,rnc_2750,%,0,100
rnc_19a,rnc_19,dBm,,
rnc_850a,rnc_850,%,0,100
rnc_1032d,rnc_1032,%,0,100
rnc_1034d,rnc_1034,%,0,100
rnc_659b,rnc_659,%,0,100
rnc_2755a,rnc_2755,#,0,
rnc_2751a,rnc_2751,%,0,100
rnc_2752a,rnc_2752,%,0,100
rnc_2753a,rnc_2753,%,0,100
rnc_1690a,rnc_1690,#,0,
rnc_2107a,rnc_2107,#,0,
rnc_2107b,rnc_2107,#,0,
rnc_2108a,rnc_2108,#,0,
rnc_2108b,rnc_2108,#,0,
rnc_1884a,rnc_1884,Mb/s,0,
rnc_2756a,rnc_2756,%,0,100
rnc_2757a,rnc_2757,#,0,
rnc_2758a,rnc_2758,#,0,
rnc_2759a,rnc_2759,%,0,100
rnc_1884b,rnc_1884,Mb/s,0,
rnc_1884c,rnc_1884,Mb/s,0,
rnc_3200a,rnc_3200,%,0,100
rnc_3201a,rnc_3201,%,0,100
rnc_3202a,rnc_3202,%,0,100
rnc_3203a,rnc_3203,%,0,100
rnc_3204a,rnc_3204,%,0,100
rnc_3205a,rnc_3205,%,0,100
rnc_3206a,rnc_3206,%,0,100
rnc_3207a,rnc_3207,%,0,100
rnc_3208a,rnc_3208,%,0,100
rnc_3122a,rnc_3122,%,0,100
rnc_3123a,rnc_3123,%,0,100
rnc_3124a,rnc_3124,Mb,0,
rnc_3125a,rnc_3125,Mb,0,
rnc_3126a,rnc_3126,#,0,
rnc_3127a,rnc_3127,#,0,
rnc_141b,rnc_141,dBm,,
rnc_141c,rnc_141,dBm,,
rnc_142c,rnc_142,dBm,,
rnc_144b,rnc_144,dBm,,
rnc_145b,rnc_145,dBm,,
rnc_146b,rnc_146,dBm,,
rnc_142d,rnc_142,dBm,,
rnc_144c,rnc_144,dBm,,
rnc_145c,rnc_145,dBm,,
rnc_146c,rnc_146,dBm,,
rnc_2768a,rnc_2768,#,0,
rnc_2770a,rnc_2770,#,0,
rnc_2771a,rnc_2771,#,0,
rnc_2772a,rnc_2772,s,0,
rnc_2773a,rnc_2773,s,0,
rnc_2774a,rnc_2774,kB,0,
rnc_2775a,rnc_2775,kB,0,
rnc_2776a,rnc_2776,kB,0,
rnc_2777a,rnc_2777,kB,0,
rnc_2778a,rnc_2778,kB,0,
rnc_2779a,rnc_2779,kB,0,
rnc_2780a,rnc_2780,kB,0,
rnc_2781a,rnc_2781,kB,0,
rnc_2782a,rnc_2782,kB,0,
rnc_2786a,rnc_2786,kb/s,0,
rnc_2787a,rnc_2787,kb/s,0,
rnc_2788a,rnc_2788,kb/s,0,
