KPI,Unit,Min,Max
LTE_871b,%,0,100
LTE_872a,%,0,100
LTE_872b,%,0,100
LTE_873a,%,0,100
LTE_873b,%,0,100
LTE_874a,%,0,100
LTE_874b,%,0,100
LTE_875a,%,0,100
LTE_875b,%,0,100
LTE_876a,%,0,100
LTE_876b,%,0,100
LTE_877a,%,0,100
LTE_877b,%,0,100
LTE_878a,%,0,100
LTE_878b,%,0,100
LTE_879a,%,0,100
LTE_879b,%,0,100
LTE_880a,%,0,100
LTE_880b,%,0,100
LTE_881a,%,0,100
LTE_881b,%,0,100
LTE_882a,%,0,100
LTE_882b,%,0,100
LTE_883a,%,0,100
LTE_883b,%,0,100
LTE_884a,%,0,100
LTE_884b,%,0,100
LTE_885a,%,0,100
LTE_885b,%,0,100
LTE_886a,%,0,100
LTE_886b,%,0,100
LTE_887a,%,0,100
LTE_887b,%,0,100
LTE_888a,%,0,100
LTE_888b,%,0,100
LTE_889a,%,0,100
LTE_889b,%,0,100
LTE_890a,%,0,100
LTE_890b,%,0,100
LTE_891a,%,0,100
LTE_891b,%,0,100
LTE_892a,%,0,100
LTE_892b,%,0,100
LTE_893a,%,0,100
LTE_893b,%,0,100
LTE_897a,%,0,100
LTE_898a,%,0,100
LTE_899a,%,0,100
LTE_900a,%,0,100
LTE_901a,%,0,100
LTE_902a,%,0,100
LTE_903a,%,0,100
LTE_904a,%,0,100
LTE_905a,%,0,100
LTE_906a,%,0,100
LTE_907a,%,0,100
LTE_908a,%,0,100
LTE_909a,%,0,100
LTE_910a,%,0,100
LTE_911a,%,0,100
LTE_912a,%,0,100
LTE_913a,%,0,100
LTE_914a,%,0,100
LTE_915a,%,0,100
LTE_916a,%,0,100
LTE_917a,%,0,100
LTE_918a,%,0,100
LTE_919a,%,0,100
LTE_920a,%,0,100
LTE_921a,%,0,100
LTE_922a,%,0,100
LTE_923a,%,0,100
LTE_924a,%,0,100
LTE_925a,%,0,100
LTE_926a,%,0,100
LTE_927a,%,0,100
LTE_928a,%,0,100
LTE_929a,%,0,100
LTE_930a,%,0,100
LTE_931a,%,0,100
LTE_932a,%,0,100
LTE_933a,%,0,100
LTE_934a,%,0,100
LTE_935a,%,0,100
LTE_936a,%,0,100
LTE_937a,%,0,100
LTE_938a,%,0,100
LTE_939a,%,0,100
LTE_940a,%,0,100
LTE_941a,%,0,100
LTE_942a,%,0,100
LTE_943a,%,0,100
LTE_944a,%,0,100
LTE_945a,%,0,100
LTE_946a,%,0,100
LTE_947a,%,0,100
LTE_948a,%,0,100
LTE_949a,%,0,100
LTE_950a,%,0,100
LTE_990a,%,0,100
LTE_991a,%,0,100
LTE_992a,%,0,100
LTE_993a,%,0,100
LTE_994a,%,0,100
LTE_995a,%,0,100
LTE_996a,%,0,100
LTE_997a,%,0,100
LTE_998a,%,0,100
LTE_999a,%,0,100
LTE_1000a,%,0,100
LTE_1001a,%,0,100
LTE_1002a,%,0,100
LTE_1003a,%,0,100
LTE_1004a,%,0,100
LTE_1005a,%,0,100
LTE_1006a,%,0,100
LTE_1007a,%,0,100
LTE_1008a,%,0,100
LTE_1009a,%,0,100
LTE_1010a,%,0,100
LTE_1011a,%,0,100
LTE_1012a,%,0,100
LTE_1013a,%,0,100
LTE_1014a,%,0,100
LTE_1015a,%,0,100
LTE_1016a,%,0,100
LTE_1017a,%,0,100
LTE_1018a,%,0,100
LTE_1019a,%,0,100
LTE_1020a,%,0,100
LTE_1021a,%,0,100
LTE_1022a,%,0,100
LTE_1023a,%,0,100
LTE_1024a,%,0,100
LTE_1025a,%,0,100
LTE_1026a,%,0,100
LTE_1027a,%,0,100
LTE_1028a,%,0,100
LTE_1029a,%,0,100
LTE_1030a,%,0,100
LTE_1031a,%,0,100
LTE_1032a,%,0,100
LTE_1036a,%,0,100
LTE_1033a,%,0,100
LTE_1034a,%,0,100
LTE_1035a,%,0,100
LTE_1045a,MB,0,
LTE_1046a,MB,0,
LTE_1047a,MB,0,
LTE_1048a,%,0,100
LTE_1049a,%,0,100
LTE_1050a,%,0,100
LTE_1071a,%,0,100
LTE_897b,%,0,100
LTE_898b,%,0,100
LTE_899b,%,0,100
LTE_900b,%,0,100
LTE_901b,%,0,100
LTE_902b,%,0,100
LTE_903b,%,0,100
LTE_904b,%,0,100
LTE_905b,%,0,100
LTE_906b,%,0,100
LTE_907b,%,0,100
LTE_908b,%,0,100
LTE_909b,%,0,100
LTE_910b,%,0,100
LTE_911b,%,0,100
LTE_912b,%,0,100
LTE_913b,%,0,100
LTE_914b,%,0,100
LTE_915b,%,0,100
LTE_916b,%,0,100
LTE_917b,%,0,100
LTE_918b,%,0,100
LTE_919b,%,0,100
LTE_920b,%,0,100
LTE_921b,%,0,100
LTE_922b,%,0,100
LTE_923b,%,0,100
LTE_924b,%,0,100
LTE_925b,%,0,100
LTE_351a,MB,0,
LTE_352a,MB,0,
LTE_353a,MB,0,
LTE_354a,MB,0,
LTE_355a,MB,0,
LTE_356a,MB,0,
LTE_357a,MB,0,
LTE_358a,MB,0,
LTE_359a,MB,0,
LTE_360a,MB,0,
LTE_361a,MB,0,
LTE_362a,MB,0,
LTE_363a,MB,0,
LTE_364a,MB,0,
LTE_365a,MB,0,
LTE_366a,MB,0,
LTE_367a,MB,0,
LTE_368a,MB,0,
LTE_369a,MB,0,
LTE_370a,MB,0,
LTE_371a,MB,0,
LTE_351b,MB,0,
LTE_352b,MB,0,
LTE_353b,MB,0,
LTE_354b,MB,0,
LTE_355b,MB,0,
LTE_356b,MB,0,
LTE_357b,MB,0,
LTE_358b,MB,0,
LTE_359b,MB,0,
LTE_360b,MB,0,
LTE_361b,MB,0,
LTE_362b,MB,0,
LTE_363b,MB,0,
LTE_364b,MB,0,
LTE_365b,MB,0,
LTE_366b,MB,0,
LTE_367b,MB,0,
LTE_368b,MB,0,
LTE_369b,MB,0,
LTE_370b,MB,0,
LTE_371b,MB,0,
LTE_1041a,%,0,100
LTE_709a,%,0,100
LTE_15a,%,0,100
LTE_235a,%,0,100
LTE_236a,%,0,100
LTE_237a,#,0,
LTE_238a,#,0,
LTE_239a,#,0,
LTE_240a,#,0,
LTE_241a,#,0,
LTE_242a,#,0,
LTE_243a,#,0,
LTE_244a,#,0,
LTE_245a,#,0,
LTE_246a,#,0,
LTE_247a,#,0,
LTE_248a,#,0,
LTE_1059a,%,0,100
LTE_1060a,#,0,
LTE_1053a,%,0,100
LTE_1072a,#,0,
LTE_139a,%,0,100
LTE_140b,%,0,100
LTE_1073a,dB,,
LTE_1074a,#,0,
LTE_1075a,#,0,
LTE_1077a,#,0,
LTE_1078a,#,0,
LTE_1079a,#,0,
LTE_1081a,#,0,
LTE_1082a,#,0,
LTE_1054a,%,0,100
LTE_1055a,%,0,100
LTE_1057a,%,0,100
LTE_1058a,%,0,100
LTE_249a,%,0,100
LTE_249b,%,0,100
LTE_250a,%,0,100
LTE_250b,%,0,100
LTE_536a,dB,,
LTE_536b,dB,,
LTE_1084a,#,0,
LTE_293a,MB,0,
LTE_294a,MB,0,
LTE_295a,MB,0,
LTE_296a,MB,0,
LTE_297a,MB,0,
LTE_298a,MB,0,
LTE_299a,MB,0,
LTE_300a,MB,0,
LTE_301a,MB,0,
LTE_302a,MB,0,
LTE_303a,MB,0,
LTE_304a,MB,0,
LTE_305a,MB,0,
LTE_306a,MB,0,
LTE_307a,MB,0,
LTE_308a,MB,0,
LTE_309a,MB,0,
LTE_310a,MB,0,
LTE_311a,MB,0,
LTE_312a,MB,0,
LTE_313a,MB,0,
LTE_314a,MB,0,
LTE_315a,MB,0,
LTE_316a,MB,0,
LTE_317a,MB,0,
LTE_318a,MB,0,
LTE_319a,MB,0,
LTE_320a,MB,0,
LTE_321a,MB,0,
LTE_293b,MB,0,
LTE_294b,MB,0,
LTE_295b,MB,0,
LTE_296b,MB,0,
LTE_297b,MB,0,
LTE_298b,MB,0,
LTE_299b,MB,0,
LTE_300b,MB,0,
LTE_301b,MB,0,
LTE_302b,MB,0,
LTE_303b,MB,0,
LTE_304b,MB,0,
LTE_305b,MB,0,
LTE_306b,MB,0,
LTE_307b,MB,0,
LTE_308b,MB,0,
LTE_309b,MB,0,
LTE_310b,MB,0,
LTE_311b,MB,0,
LTE_312b,MB,0,
LTE_313b,MB,0,
LTE_314b,MB,0,
LTE_315b,MB,0,
LTE_316b,MB,0,
LTE_317b,MB,0,
LTE_318b,MB,0,
LTE_319b,MB,0,
LTE_320b,MB,0,
LTE_321b,MB,0,
LTE_393a,%,0,100
LTE_394a,%,0,100
LTE_395a,%,0,100
LTE_396a,%,0,100
LTE_12a,%,0,100
LTE_1087a,MB,0,
LTE_1088a,MB,0,
LTE_1089a,MB,0,
LTE_1090a,MB,0,
LTE_534a,dB,,
LTE_534b,dB,,
LTE_535a,dB,,
LTE_535b,dB,,
LTE_1083a,#,0,
LTE_285b,kB,0,
LTE_286b,kB,0,
LTE_288b,kb/s,0,
LTE_291b,kb/s,0,
LTE_1091a,#,0,
LTE_1092a,#,0,
LTE_285a,MB,0,
LTE_286a,MB,0,
LTE_1086a,s,0,
LTE_1042a,%,0,100
LTE_1043a,%,0,100
LTE_1044a,%,0,100
LTE_288a,Mb/s,0,
LTE_291a,Mb/s,0,
LTE_62a,MB,0,
LTE_62b,MB,0,
LTE_63a,MB,0,
LTE_63b,MB,0,
LTE_64a,Mb/s,0,
LTE_64b,Mb/s,0,
LTE_65a,Mb/s,0,
LTE_65b,Mb/s,0,
LTE_721a,%,0,100
LTE_721b,%,0,100
LTE_722a,%,0,100
LTE_722b,%,0,100
LTE_780a,%,0,100
LTE_783a,%,0,100
LTE_784a,%,0,100
LTE_400a,MB,0,
LTE_401a,MB,0,
LTE_1093a,#,0,
LTE_271a,#,0,
LTE_271b,%,0,100
LTE_272a,#,0,
LTE_274a,#,0,
LTE_274b,%,0,100
LTE_275a,#,0,
LTE_1056a,%,0,100
LTE_1085a,#,0,
LTE_1085b,#,0,
LTE_227b,%,0,100
LTE_228b,%,0,100
LTE_229b,%,0,100
LTE_230b,%,0,100
LTE_231b,%,0,100
LTE_233b,%,0,100
LTE_234b,%,0,100
LTE_757a,#,0,
LTE_758a,%,0,100
LTE_759a,%,0,100
LTE_760a,%,0,100
LTE_761a,%,0,100
LTE_1097a,%,0,100
LTE_1098a,%,0,100
LTE_1099a,%,0,100
LTE_1100a,%,0,100
LTE_1101a,%,0,100
LTE_1102a,%,0,100
LTE_1103a,%,0,100
LTE_1104a,%,0,100
LTE_1105a,%,0,100
LTE_1106a,%,0,100
LTE_1107a,%,0,100
LTE_1108a,%,0,100
LTE_1109a,%,0,100
LTE_1110a,%,0,100
LTE_1111a,%,0,100
LTE_1112a,%,0,100
LTE_1113a,%,0,100
LTE_1114a,#,0,
LTE_1115a,%,0,100
LTE_1119a,MB,0,
LTE_1120a,MB/s,0,
LTE_1122a,#,0,
LTE_1126a,#,0,
LTE_1135a,#,0,
LTE_1136a,%,0,100
LTE_1121a,#,0,
LTE_800a,%,0,100
LTE_801a,%,0,100
LTE_802a,%,0,100
LTE_803a,%,0,100
LTE_804a,%,0,100
LTE_1138a,%,0,100
LTE_1140a,%,0,100
LTE_1152a,#,0,
LTE_120a,%,0,100
LTE_1067a,E,,
LTE_1096a,#,0,
LTE_4001a,#,0,
LTE_4002a,#,0,
LTE_4003a,#,0,
LTE_4004a,#,0,
LTE_4005a,min,0,
LTE_4006a,min,0,
LTE_4007a,min,0,
LTE_4008a,min,0,
LTE_4009a,#,0,
LTE_4010a,#,0,
LTE_4011a,#,0,
LTE_4012a,#,0,
LTE_4013a,#,0,
LTE_4014a,min,0,
LTE_4015a,min,0,
LTE_4016a,min,0,
LTE_4017a,min,0,
LTE_4018a,min,0,
LTE_1154a,%,0,100
LTE_1155a,%,0,100
LTE_1156a,%,0,100
LTE_1157a,%,0,100
LTE_1158a,%,0,100
LTE_1159a,%,0,100
LTE_1160a,#/s,0,
LTE_1162a,#,0,
LTE_1173a,%,0,100
LTE_1176a,%,0,100
LTE_1177a,min,0,
LTE_1178a,%,0,100
LTE_1179a,%,0,100
LTE_1184a,%,0,100
LTE_1181a,#,0,
LTE_1185a,%,0,100
LTE_7001a,#,0,
LTE_7002a,#,0,
LTE_7003a,#,0,
LTE_7004a,#,0,
LTE_7005a,min,0,
LTE_7006a,min,0,
LTE_7007a,min,0,
LTE_7008a,min,0,
LTE_7009a,#,0,
LTE_7010a,#,0,
LTE_7011a,#,0,
LTE_7012a,#,0,
LTE_7013a,#,0,
LTE_7014a,min,0,
LTE_7015a,min,0,
LTE_7016a,min,0,
LTE_7017a,min,0,
LTE_7018a,min,0,
LTE_7021a,#,0,
LTE_7022a,#,0,
LTE_7023a,#,0,
LTE_7024a,#,0,
LTE_7400a,#,0,
LTE_7650a,#,0,
LTE_7651a,#,0,
LTE_7652a,#,0,
LTE_7653a,#,0,
LTE_7654a,#,0,
LTE_7655a,#,0,
LTE_7656a,#,0,
LTE_7657a,#,0,
LTE_71058a,#,0,
LTE_926b,%,0,100
LTE_927b,%,0,100
LTE_928b,%,0,100
LTE_929b,%,0,100
LTE_930b,%,0,100
LTE_931b,%,0,100
LTE_932b,%,0,100
LTE_933b,%,0,100
LTE_934b,%,0,100
LTE_935b,%,0,100
LTE_936b,%,0,100
LTE_937b,%,0,100
LTE_938b,%,0,100
LTE_939b,%,0,100
LTE_940b,%,0,100
LTE_941b,%,0,100
LTE_942b,%,0,100
LTE_943b,%,0,100
LTE_944b,%,0,100
LTE_945b,%,0,100
LTE_946b,%,0,100
LTE_947b,%,0,100
LTE_948b,%,0,100
LTE_949b,%,0,100
LTE_950b,%,0,100
LTE_1189a,%,0,100
LTE_1190a,%,0,100
LTE_1191a,%,0,100
LTE_1192a,%,0,100
LTE_926c,%,0,100
LTE_927c,%,0,100
LTE_928c,%,0,100
LTE_929c,%,0,100
LTE_930c,%,0,100
LTE_931c,%,0,100
LTE_932c,%,0,100
LTE_933c,%,0,100
LTE_934c,%,0,100
LTE_935c,%,0,100
LTE_936c,%,0,100
LTE_937c,%,0,100
LTE_938c,%,0,100
LTE_939c,%,0,100
LTE_940c,%,0,100
LTE_941c,%,0,100
LTE_942c,%,0,100
LTE_943c,%,0,100
LTE_944c,%,0,100
LTE_945c,%,0,100
LTE_946c,%,0,100
LTE_947c,%,0,100
LTE_948c,%,0,100
LTE_949c,%,0,100
LTE_950c,%,0,100
LTE_1193a,#,0,
LTE_1194a,#,0,
LTE_1195a,#,0,
LTE_1196a,#,0,
LTE_1197a,#,0,
LTE_1198a,#,0,
LTE_1199a,#,0,
LTE_1200a,#,0,
LTE_1201a,#,0,
LTE_1202a,MB,0,
LTE_1203a,MB,0,
LTE_1204a,MB,0,
LTE_1205a,MB,0,
LTE_372b,%,0,100
LTE_373b,%,0,100
LTE_374b,%,0,100
LTE_375b,%,0,100
LTE_376b,%,0,100
LTE_377b,%,0,100
LTE_378b,%,0,100
LTE_379b,%,0,100
LTE_380b,%,0,100
LTE_381b,%,0,100
LTE_382b,%,0,100
LTE_383b,%,0,100
LTE_384b,%,0,100
LTE_385b,%,0,100
LTE_386b,%,0,100
LTE_387b,%,0,100
LTE_388b,%,0,100
LTE_389b,%,0,100
LTE_390b,%,0,100
LTE_391b,%,0,100
LTE_392b,%,0,100
LTE_976a,%,0,100
LTE_977a,%,0,100
LTE_978a,%,0,100
LTE_979a,%,0,100
LTE_372c,%,0,100
LTE_373c,%,0,100
LTE_374c,%,0,100
LTE_375c,%,0,100
LTE_376c,%,0,100
LTE_377c,%,0,100
LTE_378c,%,0,100
LTE_379c,%,0,100
LTE_380c,%,0,100
LTE_381c,%,0,100
LTE_382c,%,0,100
LTE_383c,%,0,100
LTE_384c,%,0,100
LTE_385c,%,0,100
LTE_386c,%,0,100
LTE_387c,%,0,100
LTE_388c,%,0,100
LTE_389c,%,0,100
LTE_390c,%,0,100
LTE_391c,%,0,100
LTE_392c,%,0,100
LTE_976b,%,0,100
LTE_977b,%,0,100
LTE_978b,%,0,100
LTE_979b,%,0,100
LTE_1206a,%,0,100
LTE_1207a,%,0,100
LTE_1208a,%,0,100
LTE_1209a,%,0,100
LTE_395b,%,0,100
LTE_396b,%,0,100
LTE_395c,%,0,100
LTE_396c,%,0,100
LTE_1210a,%,0,100
LTE_723a,%,0,100
LTE_724a,%,0,100
LTE_725a,%,0,100
LTE_726a,%,0,100
LTE_727a,%,0,100
LTE_728a,%,0,100
LTE_729a,%,0,100
LTE_1056b,%,0,100
LTE_1066a,#,0,
LTE_1211a,%,0,100
LTE_1212a,%,0,100
LTE_1213a,%,0,100
LTE_1214a,%,0,100
LTE_1215a,%,0,100
LTE_1216a,%,0,100
LTE_1217a,%,0,100
LTE_1218a,%,0,100
LTE_1219a,%,0,100
LTE_1220a,%,0,100
LTE_1221a,%,0,100
LTE_1222a,%,0,100
LTE_1223a,%,0,100
LTE_1224a,%,0,100
LTE_1225a,%,0,100
LTE_1226a,%,0,100
LTE_1227a,%,0,100
LTE_1228a,%,0,100
LTE_1229a,%,0,100
LTE_1230a,%,0,100
LTE_1163a,%,0,100
LTE_1164a,%,0,100
LTE_1165a,%,0,100
LTE_1166a,%,0,100
LTE_1167a,%,0,100
LTE_1168a,%,0,100
LTE_1169a,%,0,100
LTE_1170a,%,0,100
LTE_1163b,%,0,100
LTE_1164b,%,0,100
LTE_1165b,%,0,100
LTE_1166b,%,0,100
LTE_1167b,%,0,100
LTE_1168b,%,0,100
LTE_1169b,%,0,100
LTE_1170b,%,0,100
LTE_1232a,%,0,100
LTE_1233a,%,0,100
LTE_1234a,%,0,100
LTE_1235a,%,0,100
LTE_1236a,%,0,100
LTE_1237a,%,0,100
LTE_1238a,%,0,100
LTE_1239a,%,0,100
LTE_1240a,%,0,100
LTE_1241a,%,0,100
LTE_1242a,%,0,100
LTE_1243a,%,0,100
LTE_1244a,%,0,100
LTE_1245a,%,0,100
LTE_1246a,%,0,100
LTE_1247a,%,0,100
LTE_1248a,%,0,100
LTE_1249a,%,0,100
LTE_1123a,%,0,100
LTE_1123b,%,0,100
LTE_1124a,%,0,100
LTE_1124b,%,0,100
LTE_1125a,%,0,100
LTE_1125b,%,0,100
LTE_1127a,%,0,100
LTE_1128a,%,0,100
LTE_1129a,%,0,100
LTE_1130a,%,0,100
LTE_1131a,%,0,100
LTE_1132a,%,0,100
LTE_1133a,%,0,100
LTE_1134a,%,0,100
LTE_139b,%,0,100
LTE_1182a,MB,0,
LTE_1186a,MB,0,
LTE_1127b,%,0,100
LTE_1128b,%,0,100
LTE_1129b,%,0,100
LTE_1130b,%,0,100
LTE_1131b,%,0,100
LTE_1132b,%,0,100
LTE_1133b,%,0,100
LTE_1134b,%,0,100
LTE_1127c,%,0,100
LTE_1128c,%,0,100
LTE_1129c,%,0,100
LTE_1130c,%,0,100
LTE_1131c,%,0,100
LTE_1132c,%,0,100
LTE_1133c,%,0,100
LTE_1134c,%,0,100
LTE_489a,%,0,100
LTE_490a,%,0,100
LTE_491a,%,0,100
LTE_492a,%,0,100
LTE_493a,%,0,100
LTE_494a,%,0,100
LTE_489b,%,0,100
LTE_490b,%,0,100
LTE_491b,%,0,100
LTE_492b,%,0,100
LTE_493b,%,0,100
LTE_494b,%,0,100
LTE_1056c,%,0,100
LTE_1253a,dB,,
LTE_1254a,%,0,100
LTE_1268a,%,0,100
LTE_1269a,#,0,
LTE_1272a,%,0,100
LTE_1273a,%,0,100
LTE_1271a,ms,0,
LTE_1257a,%,0,100
LTE_1259a,kb/s,0,
LTE_1260a,kb/s,0,
LTE_272b,%,0,100
LTE_275b,%,0,100
LTE_2a,%,0,100
LTE_1255a,%,0,100
LTE_1a,%,0,100
LTE_737a,%,0,100
LTE_738a,%,0,100
LTE_739a,%,0,100
LTE_740a,%,0,100
LTE_716a,%,0,100
LTE_1183a,#,0,
LTE_1276a,kb/s,0,
LTE_1094a,#,0,
LTE_1094b,#,0,
LTE_1065a,%,0,100
LTE_1065b,%,0,100
LTE_1065c,%,0,100
LTE_597a,#,0,
LTE_598a,#,0,
LTE_599a,#,0,
LTE_600a,#,0,
LTE_601a,#,0,
LTE_602a,#,0,
LTE_603a,#,0,
LTE_604a,#,0,
LTE_605a,#,0,
LTE_606a,#,0,
LTE_607a,#,0,
LTE_608a,#,0,
LTE_609a,#,0,
LTE_610a,#,0,
LTE_611a,#,0,
LTE_612a,#,0,
LTE_613a,#,0,
LTE_614a,#,0,
LTE_615a,#,0,
LTE_616a,#,0,
LTE_617a,#,0,
LTE_618a,#,0,
LTE_619a,#,0,
LTE_620a,#,0,
LTE_621a,#,0,
LTE_622a,#,0,
LTE_623a,#,0,
LTE_624a,#,0,
LTE_625a,#,0,
LTE_626a,#,0,
LTE_627a,#,0,
LTE_628a,#,0,
LTE_629a,#,0,
LTE_630a,#,0,
LTE_631a,#,0,
LTE_632a,#,0,
LTE_633a,#,0,
LTE_634a,#,0,
LTE_635a,#,0,
LTE_636a,#,0,
LTE_637a,#,0,
LTE_638a,#,0,
LTE_639a,#,0,
LTE_640a,#,0,
LTE_641a,#,0,
LTE_642a,#,0,
LTE_643a,#,0,
LTE_644a,#,0,
LTE_645a,#,0,
LTE_646a,#,0,
LTE_647a,#,0,
LTE_648a,#,0,
LTE_649a,#,0,
LTE_650a,#,0,
LTE_651a,#,0,
LTE_652a,#,0,
LTE_653a,#,0,
LTE_654a,#,0,
LTE_655a,#,0,
LTE_656a,#,0,
LTE_657a,#,0,
LTE_658a,#,0,
LTE_659a,#,0,
LTE_660a,#,0,
LTE_44a,%,0,100
LTE_45a,%,0,100
LTE_46a,%,0,100
LTE_59a,%,0,100
LTE_60a,%,0,100
LTE_61a,%,0,100
LTE_1231a,dBm,,
LTE_7658a,#,0,
LTE_1286a,%,0,100
LTE_1290a,%,0,100
LTE_1291a,%,0,100
LTE_1292a,#/h,0,
LTE_1293a,%,0,100
LTE_1294a,%,0,100
LTE_1295a,%,0,100
LTE_1296a,%,0,100
LTE_1297a,%,0,100
LTE_1298a,%,0,100
LTE_1299a,%,0,100
LTE_1300a,%,0,100
LTE_1301a,%,0,100
LTE_1302a,%,0,100
LTE_1303a,%,0,100
LTE_1304a,%,0,100
LTE_1305a,%,0,100
LTE_1306a,%,0,100
LTE_1307a,%,0,100
LTE_1308a,%,0,100
LTE_1309a,%,0,100
LTE_1310a,%,0,100
LTE_1311a,%,0,100
LTE_1313a,%,0,100
LTE_1314a,%,0,100
LTE_1312a,%,0,100
LTE_1080a,#,0,
LTE_1182b,MB,0,
LTE_1186b,MB,0,
LTE_1182c,MB,0,
LTE_1186c,MB,0,
LTE_984a,%,0,100
LTE_985a,%,0,100
LTE_1340a,km,,
LTE_1341a,%,0,100
LTE_1342a,%,0,100
LTE_1343a,%,0,100
LTE_1344a,%,0,100
LTE_1345a,%,0,100
LTE_1346a,%,0,100
LTE_1347a,%,0,100
LTE_1349a,%,0,100
LTE_1350a,%,0,100
LTE_1351a,%,0,100
LTE_1352a,%,0,100
LTE_1375a,%,0,100
LTE_1376a,%,0,100
LTE_1377a,%,0,100
LTE_1378a,%,0,100
LTE_1379a,%,0,100
LTE_1380a,%,0,100
LTE_1381a,%,0,100
LTE_1383a,%,0,100
LTE_1384a,%,0,100
LTE_1385a,%,0,100
LTE_1386a,%,0,100
LTE_1387a,%,0,100
LTE_1388a,%,0,100
LTE_1389a,%,0,100
LTE_1390a,%,0,100
LTE_1391a,%,0,100
LTE_1392a,%,0,100
LTE_1393a,%,0,100
LTE_1394a,%,0,100
LTE_1395a,%,0,100
LTE_1396a,%,0,100
LTE_1397a,%,0,100
LTE_1398a,%,0,100
LTE_1399a,%,0,100
LTE_1400a,%,0,100
LTE_1401a,%,0,100
LTE_1402a,%,0,100
LTE_1403a,%,0,100
LTE_1404a,%,0,100
LTE_1405a,%,0,100
LTE_1406a,%,0,100
LTE_1407a,%,0,100
LTE_1408a,%,0,100
LTE_1409a,%,0,100
LTE_1410a,%,0,100
LTE_1411a,%,0,100
LTE_1353a,%,0,100
LTE_1354a,%,0,100
LTE_1355a,%,0,100
LTE_1357a,%,0,100
LTE_1359a,%,0,100
LTE_1360a,%,0,100
LTE_1361a,%,0,100
LTE_1362a,%,0,100
LTE_1363a,%,0,100
LTE_1364a,%,0,100
LTE_1365a,%,0,100
LTE_1366a,%,0,100
LTE_1367a,%,0,100
LTE_1368a,%,0,100
LTE_1369a,%,0,100
LTE_1370a,%,0,100
LTE_1371a,%,0,100
LTE_1372a,%,0,100
LTE_1373a,%,0,100
LTE_1374a,%,0,100
LTE_1412a,%,0,100
LTE_1413a,%,0,100
LTE_132a,ms,0,
LTE_133a,ms,0,
LTE_134a,ms,0,
LTE_135a,ms,0,
LTE_136a,ms,0,
LTE_137a,ms,0,
LTE_1348a,dBm,,
LTE_1356a,dBm,,
LTE_1358a,dBm,,
LTE_1415a,%,0,100
LTE_1416a,%,0,100
LTE_1417a,%,0,100
LTE_1418a,%,0,100
LTE_1419a,%,0,100
LTE_1420a,%,0,100
LTE_1421a,%,0,100
LTE_1422a,%,0,100
LTE_1423a,%,0,100
LTE_1424a,%,0,100
LTE_1425a,%,0,100
LTE_1426a,%,0,100
LTE_1427a,%,0,100
LTE_1428a,%,0,100
LTE_1429a,%,0,100
LTE_1430a,MB,0,
LTE_1431a,MB,0,
LTE_1432a,MB,0,
LTE_1433a,MB,0,
LTE_1333a,#,0,
LTE_1334a,#,0,
LTE_1335a,#,0,
LTE_1336a,#,0,
LTE_1337a,#,0,
LTE_1338a,#,0,
LTE_120b,%,0,100
LTE_1414a,%,0,100
LTE_1434a,#,0,
LTE_1435a,#,0,
LTE_1096b,%,0,100
LTE_1070a,%,0,100
LTE_1187a,%,0,100
LTE_1188a,%,0,100
LTE_1256a,%,0,100
LTE_1264a,s,0,
LTE_1265a,%,0,100
LTE_1266a,%,0,100
LTE_1267a,%,0,100
LTE_1270a,#,0,
LTE_1096c,%,0,100
LTE_1070b,%,0,100
LTE_1187b,%,0,100
LTE_1188b,%,0,100
LTE_1256b,%,0,100
LTE_1264b,s,0,
LTE_1265b,%,0,100
LTE_1266b,%,0,100
LTE_1267b,%,0,100
LTE_1270b,#,0,
LTE_1067b,E,,
LTE_1067c,E,,
LTE_762a,#,0,
LTE_763a,%,0,100
LTE_764a,%,0,100
LTE_765a,%,0,100
LTE_766a,%,0,100
LTE_767a,%,0,100
LTE_768a,%,0,100
LTE_769a,%,0,100
LTE_770a,%,0,100
LTE_771a,%,0,100
LTE_18a,%,0,100
LTE_19a,%,0,100
LTE_20a,%,0,100
LTE_21a,%,0,100
LTE_23a,%,0,100
LTE_757b,#,0,
LTE_758b,%,0,100
LTE_759b,%,0,100
LTE_760b,%,0,100
LTE_761b,%,0,100
LTE_22a,%,0,100
LTE_25a,%,0,100
LTE_26a,%,0,100
LTE_1277a,%,0,100
LTE_1436a,#,0,
LTE_1153a,s,0,
LTE_287a,Mb/s,0,
LTE_290a,Mb/s,0,
LTE_27a,%,0,100
LTE_745a,%,0,100
LTE_746a,%,0,100
LTE_747a,%,0,100
LTE_748a,%,0,100
LTE_749a,%,0,100
LTE_756a,#,0,
LTE_28a,%,0,100
LTE_29a,%,0,100
LTE_30a,%,0,100
LTE_171a,%,0,100
LTE_1278a,dBm,,
LTE_1279a,dBm,,
LTE_1280a,dBm,,
LTE_1281a,dBm,,
LTE_1282a,dBm,,
LTE_1283a,dBm,,
LTE_1284a,dBm,,
LTE_1285a,dBm,,
LTE_1278b,dBm,,
LTE_1279b,dBm,,
LTE_1280b,dBm,,
LTE_1281b,dBm,,
LTE_1282b,dBm,,
LTE_1283b,dBm,,
LTE_1284b,dBm,,
LTE_1285b,dBm,,
LTE_1457a,%,0,100
LTE_1462a,%,0,100
LTE_1463a,%,0,100
LTE_1464a,%,0,100
LTE_1466a,%,0,100
